# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1339027	1339953	-					gspC	61412557	BTD91_RS05770	927		old_locus_tag=BTD91_05770
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1339027	1339953	-	WP_060466907.1	WP_060466907.1		type II secretion system protein GspC	gspC	61412557	BTD91_RS05770	927	308	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1340241	1340627	+					hslR	61412558	BTD91_RS05775	387		old_locus_tag=BTD91_05775
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1340241	1340627	+	WP_060466906.1	WP_060466906.1		ribosome-associated heat shock protein Hsp15	hslR	61412558	BTD91_RS05775	387	128	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1340646	1341539	+					hslO	61412559	BTD91_RS05780	894		old_locus_tag=BTD91_05780
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1340646	1341539	+	WP_077679806.1	WP_077679806.1		Hsp33 family molecular chaperone HslO	hslO	61412559	BTD91_RS05780	894	297	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1341875	1343500	+					pckA	61412560	BTD91_RS05785	1626		old_locus_tag=BTD91_05785
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1341875	1343500	+	WP_017055600.1	WP_017055600.1		phosphoenolpyruvate carboxykinase (ATP)	pckA	61412560	BTD91_RS05785	1626	541	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1343652	1345622	+						61412561	BTD91_RS05790	1971		old_locus_tag=BTD91_05790
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1343652	1345622	+	WP_077679805.1	WP_077679805.1		AsmA family protein		61412561	BTD91_RS05790	1971	656	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1345686	1346621	-						61412562	BTD91_RS05795	936		old_locus_tag=BTD91_05795
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1345686	1346621	-	WP_017055598.1	WP_017055598.1		bifunctional GNAT family N-acetyltransferase/hotdog fold thioesterase		61412562	BTD91_RS05795	936	311	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1346638	1347072	-					dtd	61412563	BTD91_RS05800	435		old_locus_tag=BTD91_05800
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1346638	1347072	-	WP_004735590.1	WP_004735590.1		D-tyrosyl-tRNA(Tyr) deacylase	dtd	61412563	BTD91_RS05800	435	144	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1347044	1347985	-						61412564	BTD91_RS05805	942		old_locus_tag=BTD91_05805
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1347044	1347985	-	WP_017055597.1	WP_017055597.1		virulence factor BrkB family protein		61412564	BTD91_RS05805	942	313	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1348028	1348669	+						61412565	BTD91_RS05810	642		old_locus_tag=BTD91_05810
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1348028	1348669	+	WP_077679804.1	WP_077679804.1		DUF2959 domain-containing protein		61412565	BTD91_RS05810	642	213	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1348713	1349243	+						61412566	BTD91_RS05815	531		old_locus_tag=BTD91_05815
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1348713	1349243	+	WP_077679803.1	WP_077679803.1		AAA family ATPase		61412566	BTD91_RS05815	531	176	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1349425	1351257	-					typA	61412567	BTD91_RS05820	1833		old_locus_tag=BTD91_05820
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1349425	1351257	-	WP_077679802.1	WP_077679802.1		translational GTPase TypA	typA	61412567	BTD91_RS05820	1833	610	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1351818	1353227	+					glnA	61412568	BTD91_RS05825	1410		old_locus_tag=BTD91_05825
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1351818	1353227	+	WP_017055592.1	WP_017055592.1		glutamate--ammonia ligase	glnA	61412568	BTD91_RS05825	1410	469	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1353435	1353998	+						61412569	BTD91_RS05830	564		old_locus_tag=BTD91_05830
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1353435	1353998	+	WP_077679801.1	WP_077679801.1		DUF4124 domain-containing protein		61412569	BTD91_RS05830	564	187	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1354166	1355242	+					glnL	61412570	BTD91_RS05835	1077		old_locus_tag=BTD91_05835
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1354166	1355242	+	WP_029626872.1	WP_029626872.1		nitrogen regulation protein NR(II)	glnL	61412570	BTD91_RS05835	1077	358	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1355353	1356756	+					glnG	61412571	BTD91_RS05840	1404		old_locus_tag=BTD91_05840
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1355353	1356756	+	WP_017055589.1	WP_017055589.1		nitrogen regulation protein NR(I)	glnG	61412571	BTD91_RS05840	1404	467	
gene	pseudogene	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1356866	1359411	+						61412572	BTD91_RS05845	2546		pseudo;old_locus_tag=BTD91_05845
CDS	without_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1356866	1359411	+				EAL domain-containing protein		61412572	BTD91_RS05845	2546		pseudo
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1359509	1360900	-					hemN	61412573	BTD91_RS05850	1392		old_locus_tag=BTD91_05850
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1359509	1360900	-	WP_077679799.1	WP_077679799.1		oxygen-independent coproporphyrinogen III oxidase	hemN	61412573	BTD91_RS05850	1392	463	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1361219	1361707	-						61412574	BTD91_RS05855	489		old_locus_tag=BTD91_05855
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1361219	1361707	-	WP_017055586.1	WP_017055586.1		DUF2489 domain-containing protein		61412574	BTD91_RS05855	489	162	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1361714	1362271	-					yihI	61412575	BTD91_RS05860	558		old_locus_tag=BTD91_05860
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1361714	1362271	-	WP_017055585.1	WP_017055585.1		Der GTPase-activating protein YihI	yihI	61412575	BTD91_RS05860	558	185	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1362271	1362909	-						61412576	BTD91_RS05865	639		old_locus_tag=BTD91_05865
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1362271	1362909	-	WP_077679798.1	WP_077679798.1		class I SAM-dependent methyltransferase		61412576	BTD91_RS05865	639	212	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1363467	1364084	-						61412577	BTD91_RS05870	618		old_locus_tag=BTD91_05870
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1363467	1364084	-	WP_077679797.1	WP_077679797.1		cytochrome c4		61412577	BTD91_RS05870	618	205	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1364233	1364892	+					yihA	61412578	BTD91_RS05875	660		old_locus_tag=BTD91_05875
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1364233	1364892	+	WP_017055582.1	WP_017055582.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	61412578	BTD91_RS05875	660	219	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1365124	1365723	+						61412579	BTD91_RS05880	600		old_locus_tag=BTD91_05880
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1365124	1365723	+	WP_017055581.1	WP_017055581.1		hypothetical protein		61412579	BTD91_RS05880	600	199	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1366229	1369027	-					polA	61412580	BTD91_RS05885	2799		old_locus_tag=BTD91_05885
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1366229	1369027	-	WP_077679796.1	WP_077679796.1		DNA polymerase I	polA	61412580	BTD91_RS05885	2799	932	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1369722	1370162	-						61412581	BTD91_RS05890	441		old_locus_tag=BTD91_05890
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1369722	1370162	-	WP_017055578.1	WP_017055578.1		GNAT family N-acetyltransferase		61412581	BTD91_RS05890	441	146	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1370240	1371283	-					hemB	61412582	BTD91_RS05895	1044		old_locus_tag=BTD91_05895
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1370240	1371283	-	WP_017055577.1	WP_017055577.1		porphobilinogen synthase	hemB	61412582	BTD91_RS05895	1044	347	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1371491	1372255	+						61412583	BTD91_RS05900	765		old_locus_tag=BTD91_05900
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1371491	1372255	+	WP_077679795.1	WP_077679795.1		TatD family hydrolase		61412583	BTD91_RS05900	765	254	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1372531	1373286	-					tatC	61412584	BTD91_RS05905	756		old_locus_tag=BTD91_05905
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1372531	1373286	-	WP_017055575.1	WP_017055575.1		twin-arginine translocase subunit TatC	tatC	61412584	BTD91_RS05905	756	251	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1373434	1373841	-					tatB	61412585	BTD91_RS05910	408		old_locus_tag=BTD91_05910
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1373434	1373841	-	WP_017055574.1	WP_017055574.1		Sec-independent protein translocase protein TatB	tatB	61412585	BTD91_RS05910	408	135	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1373845	1374099	-					tatA	61412586	BTD91_RS05915	255		old_locus_tag=BTD91_05915
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1373845	1374099	-	WP_004735565.1	WP_004735565.1		Sec-independent protein translocase subunit TatA	tatA	61412586	BTD91_RS05915	255	84	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1374153	1375787	-					ubiB	61412587	BTD91_RS05920	1635		old_locus_tag=BTD91_05920
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1374153	1375787	-	WP_077679794.1	WP_077679794.1		ubiquinone biosynthesis regulatory protein kinase UbiB	ubiB	61412587	BTD91_RS05920	1635	544	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1375784	1376389	-						61412588	BTD91_RS05925	606		old_locus_tag=BTD91_05925
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1375784	1376389	-	WP_077679793.1	WP_077679793.1		SCP2 domain-containing protein		61412588	BTD91_RS05925	606	201	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1376490	1377269	-					ubiE	61412589	BTD91_RS05930	780		old_locus_tag=BTD91_05930
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1376490	1377269	-	WP_029626870.1	WP_029626870.1		bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	ubiE	61412589	BTD91_RS05930	780	259	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1377336	1378868	-					rmuC	61412590	BTD91_RS05935	1533		old_locus_tag=BTD91_05935
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1377336	1378868	-	WP_077679792.1	WP_077679792.1		DNA recombination protein RmuC	rmuC	61412590	BTD91_RS05935	1533	510	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1379007	1379912	+						61412591	BTD91_RS05940	906		old_locus_tag=BTD91_05940
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1379007	1379912	+	WP_046223401.1	WP_046223401.1		DMT family transporter		61412591	BTD91_RS05940	906	301	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1380023	1381216	-						61412592	BTD91_RS05945	1194		old_locus_tag=BTD91_05945
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1380023	1381216	-	WP_077679791.1	WP_077679791.1		NAD(P)/FAD-dependent oxidoreductase		61412592	BTD91_RS05945	1194	397	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1381435	1381758	-					uspB	61412593	BTD91_RS05950	324		old_locus_tag=BTD91_05950
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1381435	1381758	-	WP_017055567.1	WP_017055567.1		universal stress protein UspB	uspB	61412593	BTD91_RS05950	324	107	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1381827	1382354	-					ftnA	61412594	BTD91_RS05955	528		old_locus_tag=BTD91_05955
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1381827	1382354	-	WP_017055566.1	WP_017055566.1		non-heme ferritin	ftnA	61412594	BTD91_RS05955	528	175	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1382541	1382975	+					uspA	61412595	BTD91_RS05960	435		old_locus_tag=BTD91_05960
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1382541	1382975	+	WP_017055565.1	WP_017055565.1		universal stress protein UspA	uspA	61412595	BTD91_RS05960	435	144	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1383028	1383906	+						61412596	BTD91_RS05965	879		old_locus_tag=BTD91_05965
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1383028	1383906	+	WP_077679790.1	WP_077679790.1		carboxylate/amino acid/amine transporter		61412596	BTD91_RS05965	879	292	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1384000	1384554	-						61412597	BTD91_RS05970	555		old_locus_tag=BTD91_05970
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1384000	1384554	-	WP_077679789.1	WP_077679789.1		hypothetical protein		61412597	BTD91_RS05970	555	184	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1384716	1385495	-						61412598	BTD91_RS05975	780		old_locus_tag=BTD91_05975
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1384716	1385495	-	WP_017055562.1	WP_017055562.1		class I SAM-dependent methyltransferase		61412598	BTD91_RS05975	780	259	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1385670	1388780	-						61412599	BTD91_RS05980	3111		old_locus_tag=BTD91_05980
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1385670	1388780	-	WP_077679788.1	WP_077679788.1		EAL domain-containing protein		61412599	BTD91_RS05980	3111	1036	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1388906	1389370	+					asnC	61412600	BTD91_RS05985	465		old_locus_tag=BTD91_05985
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1388906	1389370	+	WP_017055560.1	WP_017055560.1		transcriptional regulator AsnC	asnC	61412600	BTD91_RS05985	465	154	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1389503	1391545	-					prlC	61412601	BTD91_RS05990	2043		old_locus_tag=BTD91_05990
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1389503	1391545	-	WP_077679787.1	WP_077679787.1		oligopeptidase A	prlC	61412601	BTD91_RS05990	2043	680	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1391825	1392664	+						61412602	BTD91_RS05995	840		old_locus_tag=BTD91_05995
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1391825	1392664	+	WP_077679786.1	WP_077679786.1		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ		61412602	BTD91_RS05995	840	279	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1392853	1394208	+					gorA	61412603	BTD91_RS06000	1356		old_locus_tag=BTD91_06000
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1392853	1394208	+	WP_077679785.1	WP_077679785.1		glutathione-disulfide reductase	gorA	61412603	BTD91_RS06000	1356	451	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1394479	1395441	-						61412604	BTD91_RS06005	963		old_locus_tag=BTD91_06005
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1394479	1395441	-	WP_077679784.1	WP_077679784.1		SPOR domain-containing protein		61412604	BTD91_RS06005	963	320	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1395629	1396567	-						61412605	BTD91_RS06010	939		old_locus_tag=BTD91_06010
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1395629	1396567	-	WP_017055556.1	WP_017055556.1		ABC transporter permease		61412605	BTD91_RS06010	939	312	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1396570	1397547	-						61412606	BTD91_RS06015	978		old_locus_tag=BTD91_06015
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1396570	1397547	-	WP_017055555.1	WP_017055555.1		ABC transporter permease		61412606	BTD91_RS06015	978	325	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1397727	1399280	-						61412607	BTD91_RS06020	1554		old_locus_tag=BTD91_06020
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1397727	1399280	-	WP_046223391.1	WP_046223391.1		ABC transporter substrate-binding protein		61412607	BTD91_RS06020	1554	517	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1399374	1401101	-						61412608	BTD91_RS06025	1728		old_locus_tag=BTD91_06025
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1399374	1401101	-	WP_046223390.1	WP_046223390.1		ABC transporter ATP-binding protein		61412608	BTD91_RS06025	1728	575	
gene	tRNA	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402062	1402138	-						61412609	BTD91_RS06030	77		old_locus_tag=BTD91_06030
tRNA		GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402062	1402138	-				tRNA-Pro		61412609	BTD91_RS06030	77		anticodon=TGG
gene	tRNA	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402193	1402268	-						61412610	BTD91_RS06035	76		old_locus_tag=BTD91_06035
tRNA		GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402193	1402268	-				tRNA-His		61412610	BTD91_RS06035	76		anticodon=GTG
gene	tRNA	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402313	1402389	-						61412611	BTD91_RS06040	77		old_locus_tag=BTD91_06040
tRNA		GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402313	1402389	-				tRNA-Pro		61412611	BTD91_RS06040	77		anticodon=TGG
gene	tRNA	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402467	1402542	-						61412612	BTD91_RS06045	76		old_locus_tag=BTD91_06045
tRNA		GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402467	1402542	-				tRNA-His		61412612	BTD91_RS06045	76		anticodon=GTG
gene	tRNA	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402590	1402666	-						61412613	BTD91_RS06050	77		old_locus_tag=BTD91_06050
tRNA		GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402590	1402666	-				tRNA-Arg		61412613	BTD91_RS06050	77		anticodon=CCG
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402964	1403377	+						61412614	BTD91_RS06055	414		old_locus_tag=BTD91_06055
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1402964	1403377	+	WP_077679783.1	WP_077679783.1		cytochrome c5 family protein		61412614	BTD91_RS06055	414	137	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1403482	1405500	-					rep	61412615	BTD91_RS06060	2019		old_locus_tag=BTD91_06060
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	1403482	1405500	-	WP_077679782.1	WP_077679782.1		DNA helicase Rep	rep	61412615	BTD91_RS06060	2019	672	
