# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1153181	1154416	-						69719621	F0316_RS05550	1236		old_locus_tag=F0316_05550
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1153181	1154416	-	WP_000002766.1	WP_000002766.1		tyrosine-type recombinase/integrase		69719621	F0316_RS05550	1236	411	
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1154729	1154816	-						69719622	F0316_RS05555	88		old_locus_tag=F0316_05555
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1154729	1154816	-				tRNA-Ser		69719622	F0316_RS05555	88		anticodon=GGA
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1155028	1158078	-					vexD	69719623	F0316_RS05560	3051		old_locus_tag=F0316_05560
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1155028	1158078	-	WP_149560275.1	WP_149560275.1		efflux RND transporter permease subunit VexD	vexD	69719623	F0316_RS05560	3051	1016	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1158078	1159172	-					vexC	69719624	F0316_RS05565	1095		old_locus_tag=F0316_05565
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1158078	1159172	-	WP_149560276.1	WP_149560276.1		multidrug efflux RND transporter periplasmic adaptor subunit VexC	vexC	69719624	F0316_RS05565	1095	364	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1159388	1159966	-						69719625	F0316_RS05570	579		old_locus_tag=F0316_05570
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1159388	1159966	-	WP_000805968.1	WP_000805968.1		membrane integrity-associated transporter subunit PqiC		69719625	F0316_RS05570	579	192	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1159963	1161591	-					pqiB	69719626	F0316_RS05575	1629		old_locus_tag=F0316_05575
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1159963	1161591	-	WP_149560277.1	WP_149560277.1		intermembrane transport protein PqiB	pqiB	69719626	F0316_RS05575	1629	542	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1161606	1162904	-						69719627	F0316_RS05580	1299		old_locus_tag=F0316_05580
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1161606	1162904	-	WP_149560278.1	WP_149560278.1		paraquat-inducible protein A		69719627	F0316_RS05580	1299	432	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1163170	1163799	+					breR	69719628	F0316_RS05585	630		old_locus_tag=F0316_05585
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1163170	1163799	+	WP_000777169.1	WP_000777169.1		bile response transcriptional repressor BreR	breR	69719628	F0316_RS05585	630	209	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1163832	1165283	+						69719629	F0316_RS05590	1452		old_locus_tag=F0316_05590
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1163832	1165283	+	WP_172625965.1	WP_172625965.1		succinate-semialdehyde dehydrogenase		69719629	F0316_RS05590	1452	483	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1165264	1165545	-						69719630	F0316_RS05595	282		old_locus_tag=F0316_05595
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1165264	1165545	-	WP_149560280.1	WP_149560280.1		YnjH family protein		69719630	F0316_RS05595	282	93	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1165590	1166501	-						69719631	F0316_RS05600	912		old_locus_tag=F0316_05600
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1165590	1166501	-	WP_149560281.1	WP_149560281.1		1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase		69719631	F0316_RS05600	912	303	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1167034	1167660	+						69719632	F0316_RS05605	627		old_locus_tag=F0316_05605
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1167034	1167660	+	WP_001932491.1	WP_001932491.1		TetR/AcrR family transcriptional regulator		69719632	F0316_RS05605	627	208	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1167716	1169998	+						69719633	F0316_RS05610	2283		old_locus_tag=F0316_05610
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1167716	1169998	+	WP_002044129.1	WP_002044129.1		acyl-CoA dehydrogenase		69719633	F0316_RS05610	2283	760	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1170197	1171402	+						69719634	F0316_RS05615	1206		old_locus_tag=F0316_05615
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1170197	1171402	+	WP_095471051.1	WP_095471051.1		trans-2-enoyl-CoA reductase family protein		69719634	F0316_RS05615	1206	401	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1171706	1171924	-					infA	69719635	F0316_RS05620	219		old_locus_tag=F0316_05620
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1171706	1171924	-	WP_001040192.1	WP_001040192.1		translation initiation factor IF-1	infA	69719635	F0316_RS05620	219	72	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1172008	1172709	-						69719636	F0316_RS05625	702		old_locus_tag=F0316_05625
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1172008	1172709	-	WP_000093315.1	WP_000093315.1		arginyltransferase		69719636	F0316_RS05625	702	233	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1172713	1173444	-					aat	69719637	F0316_RS05630	732		old_locus_tag=F0316_05630
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1172713	1173444	-	WP_149560282.1	WP_149560282.1		leucyl/phenylalanyl-tRNA--protein transferase	aat	69719637	F0316_RS05630	732	243	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1173711	1174991	+					aroA	69719638	F0316_RS05640	1281		old_locus_tag=F0316_05640
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1173711	1174991	+	WP_002044125.1	WP_002044125.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA	69719638	F0316_RS05640	1281	426	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1175082	1175330	-						69719639	F0316_RS05645	249		old_locus_tag=F0316_05645
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1175082	1175330	-	WP_000018503.1	WP_000018503.1		YciN family protein		69719639	F0316_RS05645	249	82	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1175666	1178296	+					topA	69719640	F0316_RS05650	2631		old_locus_tag=F0316_05650
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1175666	1178296	+	WP_149560283.1	WP_149560283.1		type I DNA topoisomerase	topA	69719640	F0316_RS05650	2631	876	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1178965	1180182	+					glgC	69719641	F0316_RS05655	1218		old_locus_tag=F0316_05655
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1178965	1180182	+	WP_000929347.1	WP_000929347.1		glucose-1-phosphate adenylyltransferase	glgC	69719641	F0316_RS05655	1218	405	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1180184	1181638	+					glgA	69719642	F0316_RS05660	1455		old_locus_tag=F0316_05660
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1180184	1181638	+	WP_085603579.1	WP_085603579.1		glycogen synthase GlgA	glgA	69719642	F0316_RS05660	1455	484	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1181826	1182644	+						69719643	F0316_RS05665	819		old_locus_tag=F0316_05665
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1181826	1182644	+	WP_000097999.1	WP_000097999.1		alpha/beta hydrolase		69719643	F0316_RS05665	819	272	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1182649	1182960	-						69719644	F0316_RS05670	312		old_locus_tag=F0316_05670
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1182649	1182960	-	WP_057563699.1	WP_057563699.1		DUF2007 domain-containing protein		69719644	F0316_RS05670	312	103	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1182994	1183683	-						69719645	F0316_RS05675	690		old_locus_tag=F0316_05675
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1182994	1183683	-	WP_000277076.1	WP_000277076.1		TVP38/TMEM64 family protein		69719645	F0316_RS05675	690	229	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1184038	1184625	-						69719646	F0316_RS05680	588		old_locus_tag=F0316_05680
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1184038	1184625	-	WP_000360586.1	WP_000360586.1		TfoX/Sxy family DNA transformation protein		69719646	F0316_RS05680	588	195	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1184984	1185994	-					purR	69719647	F0316_RS05685	1011		old_locus_tag=F0316_05685
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1184984	1185994	-	WP_000201014.1	WP_000201014.1		HTH-type transcriptional repressor PurR	purR	69719647	F0316_RS05685	1011	336	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1186401	1187063	-					torD	69719648	F0316_RS05695	663		old_locus_tag=F0316_05695
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1186401	1187063	-	WP_000983167.1	WP_000983167.1		molecular chaperone TorD	torD	69719648	F0316_RS05695	663	220	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1187288	1187992	+					torR	69719649	F0316_RS05700	705		old_locus_tag=F0316_05700
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1187288	1187992	+	WP_149560284.1	WP_149560284.1		two-component system response regulator TorR	torR	69719649	F0316_RS05700	705	234	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1188093	1188914	-					elyC	69719650	F0316_RS05705	822		old_locus_tag=F0316_05705
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1188093	1188914	-	WP_000462426.1	WP_000462426.1		envelope biogenesis factor ElyC	elyC	69719650	F0316_RS05705	822	273	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1189031	1189813	+					cmoM	69719651	F0316_RS05710	783		old_locus_tag=F0316_05710
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1189031	1189813	+	WP_000133901.1	WP_000133901.1		tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	cmoM	69719651	F0316_RS05710	783	260	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1189825	1191162	+					mukF	69719652	F0316_RS05715	1338		old_locus_tag=F0316_05715
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1189825	1191162	+	WP_001288878.1	WP_001288878.1		chromosome partition protein MukF	mukF	69719652	F0316_RS05715	1338	445	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1191143	1191865	+					mukE	69719653	F0316_RS05720	723		old_locus_tag=F0316_05720
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1191143	1191865	+	WP_000099365.1	WP_000099365.1		chromosome partition protein MukE	mukE	69719653	F0316_RS05720	723	240	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1191862	1196337	+					mukB	69719654	F0316_RS05725	4476		old_locus_tag=F0316_05725
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1191862	1196337	+	WP_149560285.1	WP_149560285.1		chromosome partition protein MukB	mukB	69719654	F0316_RS05725	4476	1491	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1196451	1197620	-						69719655	F0316_RS05730	1170		old_locus_tag=F0316_05730
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1196451	1197620	-	WP_001175467.1	WP_001175467.1		iron-containing alcohol dehydrogenase		69719655	F0316_RS05730	1170	389	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1197975	1198886	-						69719656	F0316_RS05735	912		old_locus_tag=F0316_05735
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1197975	1198886	-	WP_001182769.1	WP_001182769.1		AraC family transcriptional regulator		69719656	F0316_RS05735	912	303	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1199205	1199654	+						69719657	F0316_RS05740	450		old_locus_tag=F0316_05740
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1199205	1199654	+	WP_000018070.1	WP_000018070.1		cupin domain-containing protein		69719657	F0316_RS05740	450	149	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1199692	1200135	-						69719658	F0316_RS05745	444		old_locus_tag=F0316_05745
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1199692	1200135	-	WP_000373557.1	WP_000373557.1		Lrp/AsnC family transcriptional regulator		69719658	F0316_RS05745	444	147	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1200243	1200827	+						69719659	F0316_RS05750	585		old_locus_tag=F0316_05750
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1200243	1200827	+	WP_000386724.1	WP_000386724.1		LysE family translocator		69719659	F0316_RS05750	585	194	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1200943	1203300	-						69719660	F0316_RS05755	2358		old_locus_tag=F0316_05755
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1200943	1203300	-	WP_033935828.1	WP_033935828.1		YgiQ family radical SAM protein		69719660	F0316_RS05755	2358	785	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1203580	1206036	+						69719661	F0316_RS05760	2457		old_locus_tag=F0316_05760
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1203580	1206036	+	WP_000115827.1	WP_000115827.1		EAL domain-containing protein		69719661	F0316_RS05760	2457	818	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1206170	1208938	-						69719662	F0316_RS05765	2769		old_locus_tag=F0316_05765
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1206170	1208938	-	WP_149560286.1	WP_149560286.1		insulinase family protein		69719662	F0316_RS05765	2769	922	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1209162	1209848	+						69719663	F0316_RS05770	687		old_locus_tag=F0316_05770
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1209162	1209848	+	WP_000967007.1	WP_000967007.1		hypothetical protein		69719663	F0316_RS05770	687	228	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1209965	1210165	+						69719664	F0316_RS05775	201		old_locus_tag=F0316_05775
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1209965	1210165	+	WP_000366101.1	WP_000366101.1		DUF4250 domain-containing protein		69719664	F0316_RS05775	201	66	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1210172	1211089	-					metR	69719665	F0316_RS05780	918		old_locus_tag=F0316_05780
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1210172	1211089	-	WP_000571234.1	WP_000571234.1		HTH-type transcriptional regulator MetR	metR	69719665	F0316_RS05780	918	305	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1211485	1213770	+					metE	69719666	F0316_RS05785	2286		old_locus_tag=F0316_05785
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1211485	1213770	+	WP_149560287.1	WP_149560287.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE	69719666	F0316_RS05785	2286	761	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214045	1214443	-						69719667	F0316_RS05790	399		old_locus_tag=F0316_05790
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214045	1214443	-	WP_172625966.1	WP_172625966.1		type II secretion system pilot lipoprotein GspS-beta		69719667	F0316_RS05790	399	132	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214445	1214741	-						69719668	F0316_RS05795	297		old_locus_tag=F0316_05795
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214445	1214741	-	WP_000270410.1	WP_000270410.1		YciI family protein		69719668	F0316_RS05795	297	98	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214816	1215235	-					yciA	69719669	F0316_RS05800	420		old_locus_tag=F0316_05800
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1214816	1215235	-	WP_001077272.1	WP_001077272.1		acyl-CoA thioester hydrolase YciA	yciA	69719669	F0316_RS05800	420	139	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1215395	1215940	-						69719670	F0316_RS05805	546		old_locus_tag=F0316_05805
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1215395	1215940	-	WP_000811598.1	WP_000811598.1		septation protein A		69719670	F0316_RS05805	546	181	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1216173	1216397	-						69719671	F0316_RS05810	225		old_locus_tag=F0316_05810
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1216173	1216397	-	WP_000422989.1	WP_000422989.1		hypothetical protein		69719671	F0316_RS05810	225	74	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1216595	1217242	-						69719672	F0316_RS05815	648		old_locus_tag=F0316_05815
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1216595	1217242	-	WP_149560289.1	WP_149560289.1		YdcF family protein		69719672	F0316_RS05815	648	215	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1217235	1218065	-						69719673	F0316_RS05820	831		old_locus_tag=F0316_05820
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1217235	1218065	-	WP_000832736.1	WP_000832736.1		NAD(P)H-binding protein		69719673	F0316_RS05820	831	276	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1218169	1218402	-						69719674	F0316_RS05825	234		old_locus_tag=F0316_05825
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1218169	1218402	-	WP_000673327.1	WP_000673327.1		TIGR02647 family protein		69719674	F0316_RS05825	234	77	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1218754	1219596	+					focA	69719675	F0316_RS05835	843		old_locus_tag=F0316_05835
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1218754	1219596	+	WP_000400843.1	WP_000400843.1		formate transporter FocA	focA	69719675	F0316_RS05835	843	280	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1220275	1220457	+					torE	69719676	F0316_RS05845	183		old_locus_tag=F0316_05845
