# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209111	1209203	-							BSQ33_RS05510	93		old_locus_tag=BSQ33_05520
tRNA		GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209111	1209203	-				tRNA-Ser			BSQ33_RS05510	93		anticodon=GCT
gene	tRNA	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209221	1209297	-							BSQ33_RS05515	77		old_locus_tag=BSQ33_05525
tRNA		GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209221	1209297	-				tRNA-Arg			BSQ33_RS05515	77		anticodon=ACG
gene	tRNA	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209325	1209417	-							BSQ33_RS05520	93		old_locus_tag=BSQ33_05530
tRNA		GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209325	1209417	-				tRNA-Ser			BSQ33_RS05520	93		anticodon=GCT
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209696	1209896	-					csrA		BSQ33_RS05525	201		old_locus_tag=BSQ33_05535
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209696	1209896	-	WP_072955909.1	WP_072955909.1		carbon storage regulator CsrA	csrA		BSQ33_RS05525	201	66	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209985	1211172	-							BSQ33_RS05530	1188		old_locus_tag=BSQ33_05540
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1209985	1211172	-	WP_088133575.1	WP_088133575.1		aspartate kinase			BSQ33_RS05530	1188	395	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1211402	1213984	-					alaS		BSQ33_RS05535	2583		old_locus_tag=BSQ33_05545
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1211402	1213984	-	WP_088133576.1	WP_088133576.1		alanine--tRNA ligase	alaS		BSQ33_RS05535	2583	860	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1214172	1214636	-					recX		BSQ33_RS05540	465		old_locus_tag=BSQ33_05550
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1214172	1214636	-	WP_088133577.1	WP_088133577.1		recombination regulator RecX	recX		BSQ33_RS05540	465	154	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1214702	1215748	-					recA		BSQ33_RS05545	1047		old_locus_tag=BSQ33_05555
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1214702	1215748	-	WP_088133578.1	WP_088133578.1		recombinase RecA	recA		BSQ33_RS05545	1047	348	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1215976	1216479	-					pncC		BSQ33_RS05550	504		old_locus_tag=BSQ33_05560
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1215976	1216479	-	WP_088133579.1	WP_088133579.1		nicotinamide-nucleotide amidase	pncC		BSQ33_RS05550	504	167	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1216672	1217454	-					kdgR		BSQ33_RS05555	783		old_locus_tag=BSQ33_05565
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1216672	1217454	-	WP_088133580.1	WP_088133580.1		DNA-binding transcriptional regulator KdgR	kdgR		BSQ33_RS05555	783	260	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1217712	1218473	+					kduD		BSQ33_RS05560	762		old_locus_tag=BSQ33_05570
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1217712	1218473	+	WP_072955889.1	WP_072955889.1		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	kduD		BSQ33_RS05560	762	253	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1218564	1218890	+							BSQ33_RS05565	327		old_locus_tag=BSQ33_05575
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1218564	1218890	+	WP_088133581.1	WP_088133581.1		cupin domain-containing protein			BSQ33_RS05565	327	108	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1218927	1219568	+							BSQ33_RS05570	642		old_locus_tag=BSQ33_05580
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1218927	1219568	+	WP_088133582.1	WP_088133582.1		RpiB/LacA/LacB family sugar-phosphate isomerase			BSQ33_RS05570	642	213	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1219804	1220769	+							BSQ33_RS05575	966		old_locus_tag=BSQ33_05585
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1219804	1220769	+	WP_088133583.1	WP_088133583.1		sugar kinase			BSQ33_RS05575	966	321	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1220804	1221427	+							BSQ33_RS05580	624		old_locus_tag=BSQ33_05590
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1220804	1221427	+	WP_088133584.1	WP_088133584.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			BSQ33_RS05580	624	207	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1221580	1223013	-							BSQ33_RS05585	1434		old_locus_tag=BSQ33_05595
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1221580	1223013	-	WP_232471953.1	WP_232471953.1		EmmdR/YeeO family multidrug/toxin efflux MATE transporter			BSQ33_RS05585	1434	477	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1223010	1224680	-							BSQ33_RS05590	1671		old_locus_tag=BSQ33_05600
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1223010	1224680	-	WP_088133585.1	WP_088133585.1		pectate lyase			BSQ33_RS05590	1671	556	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1224791	1226071	-							BSQ33_RS05595	1281		old_locus_tag=BSQ33_05605
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1224791	1226071	-	WP_088133586.1	WP_088133586.1		ABC transporter substrate-binding protein			BSQ33_RS05595	1281	426	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1226113	1227252	-					ugpC		BSQ33_RS05600	1140		old_locus_tag=BSQ33_05610
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1226113	1227252	-	WP_088133587.1	WP_088133587.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		BSQ33_RS05600	1140	379	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1227272	1228183	-							BSQ33_RS05605	912		old_locus_tag=BSQ33_05615
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1227272	1228183	-	WP_198298154.1	WP_198298154.1		carbohydrate ABC transporter permease			BSQ33_RS05605	912	303	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1228186	1229070	-							BSQ33_RS05610	885		old_locus_tag=BSQ33_05620
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1228186	1229070	-	WP_059121587.1	WP_059121587.1		sugar ABC transporter permease			BSQ33_RS05610	885	294	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1229664	1230377	+							BSQ33_RS05615	714		old_locus_tag=BSQ33_05625
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1229664	1230377	+	WP_088133588.1	WP_088133588.1		porin			BSQ33_RS05615	714	237	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1230633	1232861	+							BSQ33_RS05625	2229		old_locus_tag=BSQ33_05635
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1230633	1232861	+	WP_088134542.1	WP_088134542.1		exopolygalacturonate lyase			BSQ33_RS05625	2229	742	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1233225	1234994	+							BSQ33_RS05630	1770		old_locus_tag=BSQ33_05640
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1233225	1234994	+	WP_088133590.1	WP_088133590.1		Na+:solute symporter			BSQ33_RS05630	1770	589	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1235049	1236212	+							BSQ33_RS05635	1164		old_locus_tag=BSQ33_05645
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1235049	1236212	+	WP_088133591.1	WP_088133591.1		oligogalacturonate lyase			BSQ33_RS05635	1164	387	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1236238	1236456	+							BSQ33_RS05640	219		old_locus_tag=BSQ33_05650
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1236238	1236456	+	WP_088133592.1	WP_088133592.1		hypothetical protein			BSQ33_RS05640	219	72	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1236477	1239068	+					mutS		BSQ33_RS05645	2592		old_locus_tag=BSQ33_05655
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1236477	1239068	+	WP_088133593.1	WP_088133593.1		DNA mismatch repair protein MutS	mutS		BSQ33_RS05645	2592	863	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1239157	1240719	-							BSQ33_RS05650	1563		old_locus_tag=BSQ33_05660
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1239157	1240719	-	WP_088133594.1	WP_088133594.1		DUF3369 domain-containing protein			BSQ33_RS05650	1563	520	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1240898	1242955	+							BSQ33_RS05655	2058		old_locus_tag=BSQ33_05665
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1240898	1242955	+	WP_088133595.1	WP_088133595.1		ATP-binding protein			BSQ33_RS05655	2058	685	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1243016	1244170	-					hpxO		BSQ33_RS05660	1155		old_locus_tag=BSQ33_05670
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1243016	1244170	-	WP_088133596.1	WP_088133596.1		FAD-dependent urate hydroxylase HpxO	hpxO		BSQ33_RS05660	1155	384	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1244648	1245697	+							BSQ33_RS05665	1050		old_locus_tag=BSQ33_05675
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1244648	1245697	+	WP_198298155.1	WP_198298155.1		pectate lyase			BSQ33_RS05665	1050	349	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1245786	1246772	-					rpoS		BSQ33_RS05670	987		old_locus_tag=BSQ33_05680
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1245786	1246772	-	WP_088133598.1	WP_088133598.1		RNA polymerase sigma factor RpoS	rpoS		BSQ33_RS05670	987	328	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1246854	1247762	-							BSQ33_RS05675	909		old_locus_tag=BSQ33_05685
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1246854	1247762	-	WP_088133599.1	WP_088133599.1		peptidoglycan DD-metalloendopeptidase family protein			BSQ33_RS05675	909	302	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1247765	1248391	-							BSQ33_RS05680	627		old_locus_tag=BSQ33_05690
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1247765	1248391	-	WP_072955843.1	WP_072955843.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			BSQ33_RS05680	627	208	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1248397	1249137	-					surE		BSQ33_RS05685	741		old_locus_tag=BSQ33_05695
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1248397	1249137	-	WP_088133600.1	WP_088133600.1		5'/3'-nucleotidase SurE	surE		BSQ33_RS05685	741	246	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1249141	1250187	-					truD		BSQ33_RS05690	1047		old_locus_tag=BSQ33_05700
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1249141	1250187	-	WP_088133601.1	WP_088133601.1		tRNA pseudouridine(13) synthase TruD	truD		BSQ33_RS05690	1047	348	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1250268	1250741	-					ispF		BSQ33_RS05695	474		old_locus_tag=BSQ33_05705
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1250268	1250741	-	WP_088133602.1	WP_088133602.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		BSQ33_RS05695	474	157	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1250791	1251483	-					ispD		BSQ33_RS05700	693		old_locus_tag=BSQ33_05710
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1250791	1251483	-	WP_088133603.1	WP_088133603.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		BSQ33_RS05700	693	230	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1251484	1251765	-					ftsB		BSQ33_RS05705	282		old_locus_tag=BSQ33_05715
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1251484	1251765	-	WP_088133604.1	WP_088133604.1		cell division protein FtsB	ftsB		BSQ33_RS05705	282	93	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1251905	1252672	-							BSQ33_RS05710	768		old_locus_tag=BSQ33_05720
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1251905	1252672	-	WP_088133605.1	WP_088133605.1		undecaprenyl-diphosphate phosphatase			BSQ33_RS05710	768	255	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1252672	1253187	-					folK		BSQ33_RS05715	516		old_locus_tag=BSQ33_05725
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1252672	1253187	-	WP_088133606.1	WP_088133606.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		BSQ33_RS05715	516	171	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1253184	1253537	-					folB		BSQ33_RS05720	354		old_locus_tag=BSQ33_05730
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1253184	1253537	-	WP_088133607.1	WP_088133607.1		bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	folB		BSQ33_RS05720	354	117	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1253829	1254419	+					plsY		BSQ33_RS05725	591		old_locus_tag=BSQ33_05735
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1253829	1254419	+	WP_088133608.1	WP_088133608.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		BSQ33_RS05725	591	196	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1254491	1255312	-							BSQ33_RS05730	822		old_locus_tag=BSQ33_05740
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1254491	1255312	-	WP_088133609.1	WP_088133609.1		alpha/beta hydrolase			BSQ33_RS05730	822	273	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1255495	1256514	-					tsaD		BSQ33_RS05735	1020		old_locus_tag=BSQ33_05745
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1255495	1256514	-	WP_088134543.1	WP_088134543.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		BSQ33_RS05735	1020	339	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1256738	1256953	+					rpsU		BSQ33_RS05740	216		old_locus_tag=BSQ33_05755
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1256738	1256953	+	WP_001145625.1	WP_001145625.1		30S ribosomal protein S21	rpsU		BSQ33_RS05740	216	71	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1256979	1257422	+							BSQ33_RS05745	444		old_locus_tag=BSQ33_05760
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1256979	1257422	+	WP_088133610.1	WP_088133610.1		GatB/YqeY domain-containing protein			BSQ33_RS05745	444	147	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1257530	1259296	+					dnaG		BSQ33_RS05750	1767		old_locus_tag=BSQ33_05765
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1257530	1259296	+	WP_088133611.1	WP_088133611.1		DNA primase	dnaG		BSQ33_RS05750	1767	588	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1259395	1261296	+					rpoD		BSQ33_RS05755	1902		old_locus_tag=BSQ33_05770
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1259395	1261296	+	WP_088133612.1	WP_088133612.1		RNA polymerase sigma factor RpoD	rpoD		BSQ33_RS05755	1902	633	
gene	tRNA	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1261440	1261516	+							BSQ33_RS05760	77		old_locus_tag=BSQ33_05775
tRNA		GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1261440	1261516	+				tRNA-Ile			BSQ33_RS05760	77		anticodon=CAT
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1261712	1261900	-							BSQ33_RS05765	189		old_locus_tag=BSQ33_05780
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1261712	1261900	-	WP_072955804.1	WP_072955804.1		hypothetical protein			BSQ33_RS05765	189	62	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1262026	1262373	-							BSQ33_RS05770	348		old_locus_tag=BSQ33_05785
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1262026	1262373	-	WP_074371893.1	WP_074371893.1		hypothetical protein			BSQ33_RS05770	348	115	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1262373	1263563	-							BSQ33_RS05775	1191		old_locus_tag=BSQ33_05790
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1262373	1263563	-	WP_232471954.1	WP_232471954.1		hypothetical protein			BSQ33_RS05775	1191	396	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1263697	1263924	-							BSQ33_RS21515	228		
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1263697	1263924	-	WP_157721351.1	WP_157721351.1		hypothetical protein			BSQ33_RS21515	228	75	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1264171	1264722	-							BSQ33_RS05780	552		old_locus_tag=BSQ33_05795
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1264171	1264722	-	WP_088133613.1	WP_088133613.1		hypothetical protein			BSQ33_RS05780	552	183	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1264789	1266141	-							BSQ33_RS05785	1353		old_locus_tag=BSQ33_05800
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1264789	1266141	-	WP_157721352.1	WP_157721352.1		hypothetical protein			BSQ33_RS05785	1353	450	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1266496	1267047	-							BSQ33_RS05790	552		old_locus_tag=BSQ33_05805
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1266496	1267047	-	WP_088133615.1	WP_088133615.1		TetR/AcrR family transcriptional regulator			BSQ33_RS05790	552	183	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1267139	1267582	+							BSQ33_RS05795	444		old_locus_tag=BSQ33_05810
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1267139	1267582	+	WP_088133616.1	WP_088133616.1		hypothetical protein			BSQ33_RS05795	444	147	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1267963	1268199	+							BSQ33_RS05800	237		old_locus_tag=BSQ33_05815
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1267963	1268199	+	WP_088133617.1	WP_088133617.1		DUF2789 domain-containing protein			BSQ33_RS05800	237	78	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1268333	1268671	-							BSQ33_RS05805	339		old_locus_tag=BSQ33_05820
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1268333	1268671	-	WP_088133618.1	WP_088133618.1		hypothetical protein			BSQ33_RS05805	339	112	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1269004	1269312	-							BSQ33_RS05810	309		old_locus_tag=BSQ33_05825
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1269004	1269312	-	WP_088133619.1	WP_088133619.1		hypothetical protein			BSQ33_RS05810	309	102	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1269485	1271440	-							BSQ33_RS05815	1956		old_locus_tag=BSQ33_05830
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1269485	1271440	-	WP_198298156.1	WP_198298156.1		LTA synthase family protein			BSQ33_RS05815	1956	651	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1272089	1273078	-							BSQ33_RS05820	990		old_locus_tag=BSQ33_05835
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	1272089	1273078	-	WP_088133620.1	WP_088133620.1		oxidoreductase			BSQ33_RS05820	990	329	
